State,City,Population
Pennsylvania,Nescopeck,1558
Pennsylvania,Nesquehoning,3279
Pennsylvania,Nether Providence Township,13527
Pennsylvania,New Albany,352
Pennsylvania,New Alexandria,552
Pennsylvania,New Beaver,1461
Pennsylvania,New Bedford,925
Pennsylvania,New Berlinville,1368
Pennsylvania,New Berlin,868
Pennsylvania,New Bethlehem,959
Pennsylvania,New Boston-Morea,432
Pennsylvania,New Brighton,5915
Pennsylvania,New Britain,3025
Pennsylvania,New Castle Northwest,1413
Pennsylvania,New Castle,22575
Pennsylvania,New Columbia,1013
Pennsylvania,New Columbus,226
Pennsylvania,New Cumberland,7271
Pennsylvania,New Eagle,2137
Pennsylvania,New Florence,671
Pennsylvania,New Freedom,4565
Pennsylvania,New Galilee,367
Pennsylvania,New Holland,5420
Pennsylvania,New Hope,2508
Pennsylvania,New Jerusalem,649
Pennsylvania,New Kensington,12796
Pennsylvania,New Kingstown,495
Pennsylvania,New Market,816
Pennsylvania,New Milford,873
Pennsylvania,New Oxford,1786
Pennsylvania,New Philadelphia,1067
Pennsylvania,New Ringgold,271
Pennsylvania,New Salem-Buffington,783
Pennsylvania,New Salem,777
Pennsylvania,New Schaefferstown,223
Pennsylvania,New Stanton,2141
Pennsylvania,New Tripoli,898
Pennsylvania,New Wilmington,2244
Pennsylvania,Newburg,339
Pennsylvania,Newell,532
Pennsylvania,Newmanstown,2478
Pennsylvania,Newport,1561
Pennsylvania,Newry,268
Pennsylvania,Newton Hamilton,205
Pennsylvania,Newtown Grant,3620
Pennsylvania,Newtown,2227
Pennsylvania,Newville,1326
Pennsylvania,Nicholson,750
Pennsylvania,Nittany,658
Pennsylvania,Nixon,1373
Pennsylvania,Noblestown,575
Pennsylvania,Norristown,34484
Pennsylvania,North Apollo,1272
Pennsylvania,North Belle Vernon,1918
Pennsylvania,North Braddock,4815
Pennsylvania,North Catasauqua,2844
Pennsylvania,North Charleroi,1288
Pennsylvania,North East,4197
Pennsylvania,North Irwin,825
Pennsylvania,North Philipsburg,660
Pennsylvania,North Vandergrift-Pleasant View,1289
Pennsylvania,North Vandergrift,447
Pennsylvania,North Versailles,10603
Pennsylvania,North Wales,3238
Pennsylvania,North Warren,1934
Pennsylvania,North York,1974
Pennsylvania,Northampton,9915
Pennsylvania,Northern Cambria,3694
Pennsylvania,Northumberland,3753
Pennsylvania,Northwest Harborcreek,8949
Pennsylvania,Northwood,296
Pennsylvania,Norvelt,948
Pennsylvania,Norwood,5901
Pennsylvania,Noxen,633
Pennsylvania,Nuangola,669
Pennsylvania,Numidia,244
Pennsylvania,Nuremberg,434
Pennsylvania,O'Hara Township,8440
Pennsylvania,Oak Hills,2333
Pennsylvania,Oakdale,1477
Pennsylvania,Oakland,1569
Pennsylvania,Oakmont,6426
Pennsylvania,Oakwood,2270
Pennsylvania,Oberlin,588
Pennsylvania,Ohioville,3482
Pennsylvania,Oil City,10227
Pennsylvania,Oklahoma,791
Pennsylvania,Old Forge,8216
Pennsylvania,Old Orchard,2434
Pennsylvania,Oley,1282
Pennsylvania,Oliver,2535
Pennsylvania,Olyphant,5210
Pennsylvania,Orangeville,506
Pennsylvania,Orbisonia,417
Pennsylvania,Orchard Hills,1952
Pennsylvania,Oreland,5678
Pennsylvania,Orrstown,264
Pennsylvania,Orwigsburg,3029
Pennsylvania,Orwin,314
Pennsylvania,Osborne,539
Pennsylvania,Osceola Mills,1112
Pennsylvania,Oval,361
Pennsylvania,Oxford,5126
Pennsylvania,Paint,977
Pennsylvania,Palmdale,1308
Pennsylvania,Palmer Heights,3762
Pennsylvania,Palmerton,5350
Pennsylvania,Palmyra,7436
Pennsylvania,Palo Alto,1013
Pennsylvania,Paoli,5575
Pennsylvania,Paradise,1129
Pennsylvania,Pardeesville,572
Pennsylvania,Paris,732
Pennsylvania,Park Crest,542
Pennsylvania,Park Forest Village,9660
Pennsylvania,Parker,832
Pennsylvania,Parkesburg,3670
Pennsylvania,Parkside,2334
Pennsylvania,Parkville,6706
Pennsylvania,Parryville,512
Pennsylvania,Patterson Heights,621
Pennsylvania,Patterson Township,3054
Pennsylvania,Patton,1700
Pennsylvania,Paxtang,1542
Pennsylvania,Paxtonia,5412
Pennsylvania,Paxtonville,265
Pennsylvania,Pen Argyl,3562
Pennsylvania,Pen Mar,929
Pennsylvania,Penbrook,2975
Pennsylvania,Penn Estates,4493
Pennsylvania,Penn Hills,44614
Pennsylvania,Penn Lake Park,308
Pennsylvania,Penn State Erie (Behrend),1629
Pennsylvania,Penn Wynne,5697
Pennsylvania,Penndel,2249
Pennsylvania,Penns Creek,715
Pennsylvania,Pennsburg,3876
Pennsylvania,Pennsbury Village,671
Pennsylvania,Pennside,4215
Pennsylvania,Pennville,1947
Pennsylvania,Pennwyn,780
Pennsylvania,Penn,482
Pennsylvania,Penryn,1024
Pennsylvania,Perkasie,8484
Pennsylvania,Perryopolis,1741
Pennsylvania,Petersburg,473
Pennsylvania,Petrolia,208
Pennsylvania,Philadelphia,1560297
Pennsylvania,Philipsburg,2707
Pennsylvania,Phoenixville,16599
Pennsylvania,Picture Rocks,669
Pennsylvania,Pikes Creek,269
Pennsylvania,Pillow,300
Pennsylvania,Pine Grove Mills,1502
Pennsylvania,Pine Grove,2148
Pennsylvania,Pine Ridge,2707
Pennsylvania,Pitcairn,3264
Pennsylvania,Pittsburgh,305412
Pennsylvania,Pittston,7685
Pennsylvania,Plainfield,399
Pennsylvania,Plains,4335
Pennsylvania,Platea,415
Pennsylvania,Pleasant Gap,2879
Pennsylvania,Pleasant Hills,8284
Pennsylvania,Pleasant Hill,2643
Pennsylvania,Pleasant View,780
Pennsylvania,Pleasantville,865
Pennsylvania,Plumsteadville,2637
Pennsylvania,Plumville,299
Pennsylvania,Plum,27532
Pennsylvania,Plymouth Meeting,6177
Pennsylvania,Plymouth,5857
Pennsylvania,Plymptonville,981
Pennsylvania,Pocono Mountain Lake Estates,842
Pennsylvania,Pocono Pines,1409
Pennsylvania,Pocono Ranch Lands,1062
Pennsylvania,Pocono Springs,926
Pennsylvania,Pocono Woodland Lakes,3209
Pennsylvania,Point Marion,1140
Pennsylvania,Polk,799
Pennsylvania,Pomeroy,401
Pennsylvania,Port Allegany,2102
Pennsylvania,Port Carbon,1837
Pennsylvania,Port Clinton,321
Pennsylvania,Port Matilda,596
Pennsylvania,Port Royal,927
Pennsylvania,Port Trevorton,769
Pennsylvania,Port Vue,3765
Pennsylvania,Portage,2536
Pennsylvania,Portersville,237
Pennsylvania,Portland,514
Pennsylvania,Pottsgrove,3469
Pennsylvania,Pottstown,22684
Pennsylvania,Pottsville,13940
Pennsylvania,Pringle,966
Pennsylvania,Progress,9765
Pennsylvania,Prompton,241
Pennsylvania,Prospect Park,6484
Pennsylvania,Prospect,1144
Pennsylvania,Punxsutawney,5887
Pennsylvania,Pymatuning Central,2269
Pennsylvania,Pymatuning North,311
Pennsylvania,Pymatuning South,479
Pennsylvania,Quakertown,8881
Pennsylvania,Quarryville,2678
Pennsylvania,Queens Gate,1464
Pennsylvania,Quentin,594
Pennsylvania,Radnor Township,31041
Pennsylvania,Railroad,278
Pennsylvania,Ramblewood,849
Pennsylvania,Ramey,445
Pennsylvania,Rankin,2102
Pennsylvania,Ranshaw,510
Pennsylvania,Raubsville,1088
Pennsylvania,Rauchtown,726
Pennsylvania,Ravine,662
Pennsylvania,Reading,87812
Pennsylvania,Reamstown,3361
Pennsylvania,Rebersburg,494
Pennsylvania,Red Hill,2389
Pennsylvania,Red Lion,6319
Pennsylvania,Reedsville,641
Pennsylvania,Refton,298
Pennsylvania,Rehrersburg,319
Pennsylvania,Reiffton,4178
Pennsylvania,Reinerton-Orwin-Muir,1017
Pennsylvania,Reinerton,424
Pennsylvania,Reinholds,1803
Pennsylvania,Rennerdale,1150
Pennsylvania,Renningers,574
Pennsylvania,Renovo,1234
Pennsylvania,Republic,1096
Pennsylvania,Reserve Township,3675
Pennsylvania,Revloc,570
Pennsylvania,Reynolds Heights,2061
Pennsylvania,Reynoldsville,2724
Pennsylvania,Rheems,1598
Pennsylvania,Rices Landing,449
Pennsylvania,Richboro,6563
Pennsylvania,Richfield,549
Pennsylvania,Richlandtown,1316
Pennsylvania,Richland,1549
Pennsylvania,Ridgway,3951
Pennsylvania,Ridley Park,7034
Pennsylvania,Riegelsville,860
Pennsylvania,Rimersburg,929
Pennsylvania,Ringtown,801
Pennsylvania,Riverside,1927
Pennsylvania,Riverview Park,3380
Pennsylvania,Roaring Spring,2549
Pennsylvania,Robesonia,2062
Pennsylvania,Robinson Township,11712
Pennsylvania,Robinson,614
Pennsylvania,Rochester,3587
Pennsylvania,Rockhill Furnace,413
Pennsylvania,Rockhill,364
Pennsylvania,Rockledge,2549
Pennsylvania,Rockwood,863
Pennsylvania,Rogersville,249
Pennsylvania,Rome,424
Pennsylvania,Ronco,256
Pennsylvania,Ronks,362
Pennsylvania,Roscoe,797
Pennsylvania,Rose Valley,949
Pennsylvania,Roseto,1559
Pennsylvania,Ross Township,31024
Pennsylvania,Rossiter,646
Pennsylvania,Rosslyn Farms,428
Pennsylvania,Rote,507
Pennsylvania,Rothsville,3044
Pennsylvania,Roulette,779
Pennsylvania,Rouseville,503
Pennsylvania,Rouzerville,917
Pennsylvania,Rowes Run,564
Pennsylvania,Royalton,1022
Pennsylvania,Royersford,4785
Pennsylvania,Rural Valley,861
Pennsylvania,Russellton,1440
Pennsylvania,Russell,1408
Pennsylvania,Rutherford,4303
Pennsylvania,Rutledge,797
Pennsylvania,Saegertown,980
Pennsylvania,Salisbury,705
Pennsylvania,Salix-Beauty Line Park,1199
Pennsylvania,Salix,1149
Pennsylvania,Salladasburg,240
Pennsylvania,Saltillo,346
Pennsylvania,Saltsburg,839
Pennsylvania,Salunga-Landisville,5049
Pennsylvania,Salunga,2695
Pennsylvania,Sanatoga,8378
Pennsylvania,Sand Hill,2496
Pennsylvania,Sandy Lake,649
Pennsylvania,Sandy Ridge,407
Pennsylvania,Sandy,1429
Pennsylvania,Sankertown,653
Pennsylvania,Saw Creek,4016
Pennsylvania,Saxonburg,1498
Pennsylvania,Saxton,713
Pennsylvania,Saylorsburg,1126
Pennsylvania,Sayre,5482
Pennsylvania,Scalp Level,749
Pennsylvania,Schaefferstown,941
Pennsylvania,Schellsburg,336
Pennsylvania,Schlusser,5265
Pennsylvania,Schnecksville,2935
Pennsylvania,Schoeneck,1056
Pennsylvania,Schubert,249
Pennsylvania,Schuylkill Haven,5284
Pennsylvania,Schwenksville,1398
Pennsylvania,Scotland,1395
Pennsylvania,Scott Township,16477
Pennsylvania,Scottdale,4278
Pennsylvania,Scranton,75281
Pennsylvania,Selinsgrove,5790
Pennsylvania,Sellersville,4222
Pennsylvania,Seltzer,350
Pennsylvania,Seneca,1065
Pennsylvania,Seven Fields,2858
Pennsylvania,Seven Valleys,508
Pennsylvania,Seward,481
Pennsylvania,Sewickley Heights,821
Pennsylvania,Sewickley Hills,738
Pennsylvania,Sewickley,3851
Pennsylvania,Shaler Township,28361
Pennsylvania,Shamokin Dam,1702
Pennsylvania,Shamokin,7233
Pennsylvania,Shanksville,232
Pennsylvania,Shanor-Northvue,5051
Pennsylvania,Sharon Hill,5706
Pennsylvania,Sharon,13669
Pennsylvania,Sharpsburg,3417
Pennsylvania,Sharpsville,4304
Pennsylvania,Shartlesville,455
Pennsylvania,Shavertown,2019
Pennsylvania,Sheatown,671
Pennsylvania,Sheffield,1132
Pennsylvania,Shenandoah Heights,1233
Pennsylvania,Shenandoah,4925
Pennsylvania,Sheppton,239
Pennsylvania,Shickshinny,826
Pennsylvania,Shillington,5259
Pennsylvania,Shiloh,11218
Pennsylvania,Shinglehouse,1102
Pennsylvania,Shippensburg University,2625
Pennsylvania,Shippensburg,5542
Pennsylvania,Shippenville,464
Pennsylvania,Shippingport,212
Pennsylvania,Shiremanstown,1573
Pennsylvania,Shoemakersville,1368
Pennsylvania,Shrewsbury,3842
Pennsylvania,Sidman,431
Pennsylvania,Sierra View,4813
Pennsylvania,Silkworth,820
Pennsylvania,Silverdale,859
Pennsylvania,Simpson,1275
Pennsylvania,Sinking Spring,4097
Pennsylvania,Skippack,3758
Pennsylvania,Skyline View,4003
Pennsylvania,Slatedale,455
Pennsylvania,Slatington,4267
Pennsylvania,Slickville,388
Pennsylvania,Sligo,700
Pennsylvania,Slippery Rock University,1898
Pennsylvania,Slippery Rock,3576
Pennsylvania,Slovan,555
Pennsylvania,Smethport,1606
Pennsylvania,Smithfield,859
Pennsylvania,Smithton,385
Pennsylvania,Smock,583
Pennsylvania,Smoketown,357
Pennsylvania,Snow Shoe,774
Pennsylvania,Snydertown,333
Pennsylvania,Somerset,6092
Pennsylvania,Soudersburg,540
Pennsylvania,Souderton,6739
Pennsylvania,South Bethlehem,468
Pennsylvania,South Coatesville,1439
Pennsylvania,South Connellsville,1936
Pennsylvania,South Fork,888
Pennsylvania,South Greensburg,2068
Pennsylvania,South Heights,463
Pennsylvania,South New Castle,686
Pennsylvania,South Park Township,13416
Pennsylvania,South Philipsburg,410
Pennsylvania,South Pottstown,2081
Pennsylvania,South Renovo,438
Pennsylvania,South Temple,1424
Pennsylvania,South Uniontown,1360
Pennsylvania,South Waverly,1033
Pennsylvania,South Williamsport,6330
Pennsylvania,Southmont,2198
Pennsylvania,Southview,276
Pennsylvania,Southwest Greensburg,2100
Pennsylvania,Spartansburg,301
Pennsylvania,Speers,1136
Pennsylvania,Spinnerstown,1826
Pennsylvania,Spring City,3328
Pennsylvania,Spring Grove,2168
Pennsylvania,Spring Hill,839
Pennsylvania,Spring House,3804
Pennsylvania,Spring Mills,268
Pennsylvania,Spring Mount,2259
Pennsylvania,Spring Ridge,1003
Pennsylvania,Springboro,462
Pennsylvania,Springdale,3393
Pennsylvania,Springetts Manor-Yorklyn,4577
Pennsylvania,Springfield,23802
Pennsylvania,Springmont,724
Pennsylvania,Spry,4891
Pennsylvania,St. Clair,2923
Pennsylvania,St. Lawrence,1810
Pennsylvania,St. Marys,12793
Pennsylvania,St. Michael-Sidman,927
Pennsylvania,St. Michael,408
Pennsylvania,St. Petersburg,385
Pennsylvania,St. Vincent College,1357
Pennsylvania,Star Junction,616
Pennsylvania,Starbrick,522
Pennsylvania,State College,42100
Pennsylvania,State Line,2709
Pennsylvania,Steelton,5931
Pennsylvania,Stevens,612
Pennsylvania,Stewartstown,2304
Pennsylvania,Stiles,1113
Pennsylvania,Stillwater,212
Pennsylvania,Stockdale,508
Pennsylvania,Stockertown,921
Pennsylvania,Stoneboro,1024
Pennsylvania,Stonerstown,376
Pennsylvania,Stony Creek Mills,1045
Pennsylvania,Stonybrook-Wilshire,5963
Pennsylvania,Stonybrook,2384
Pennsylvania,Stormstown,2366
Pennsylvania,Stouchsburg,600
Pennsylvania,Stowe Township,6391
Pennsylvania,Stowe,3695
Pennsylvania,Stoystown,340
Pennsylvania,Strasburg,2872
Pennsylvania,Strattanville,536
Pennsylvania,Strausstown,344
Pennsylvania,Strodes Mills,757
Pennsylvania,Stroudsburg,5466
Pennsylvania,Sturgeon-Noblestown,1681
Pennsylvania,Sturgeon,1710
Pennsylvania,Sugar Grove,604
Pennsylvania,Sugar Notch,976
Pennsylvania,Sugarcreek,5162
Pennsylvania,Summerhill,471
Pennsylvania,Summerville,522
Pennsylvania,Summit Hill,2976
Pennsylvania,Sun Valley,2399
Pennsylvania,Sunbury,9736
Pennsylvania,Sunrise Lake,1387
Pennsylvania,Susquehanna Depot,1572
Pennsylvania,Susquehanna Trails,2264
Pennsylvania,Sutersville,588
Pennsylvania,Swarthmore,6202
Pennsylvania,Swartzville,2283
Pennsylvania,Sweden Valley,223
Pennsylvania,Swissvale,8906
Pennsylvania,Swoyersville,5000
Pennsylvania,Sykesville,1141
Pennsylvania,Sylvania,217
Pennsylvania,Tamaqua,6899
Pennsylvania,Tarentum,4489
Pennsylvania,Tatamy,1138
Pennsylvania,Taylorstown,217
Pennsylvania,Taylor,6163
Pennsylvania,Telford,4870
Pennsylvania,Templeton,325
Pennsylvania,Temple,1877
Pennsylvania,Terre Hill,1359
Pennsylvania,Tharptown (Uniontown),498
Pennsylvania,The Hideout,3013
Pennsylvania,Thompsontown,684
Pennsylvania,Thompsonville,3520
Pennsylvania,Thompson,279
Pennsylvania,Thornburg,456
Pennsylvania,Thorndale,3407
Pennsylvania,Three Springs,436
Pennsylvania,Throop,4049
Pennsylvania,Tidioute,672
Pennsylvania,Timber Hills,360
Pennsylvania,Tinicum Township,4376
Pennsylvania,Tioga,666
Pennsylvania,Tionesta,463
Pennsylvania,Tipton,1083
Pennsylvania,Titusville,5419
Pennsylvania,Toftrees,2053
Pennsylvania,Topton,2059
Pennsylvania,Toughkenamon,1492
Pennsylvania,Towamensing Trails,2292
Pennsylvania,Towanda,2841
Pennsylvania,Tower City,1320
Pennsylvania,Townville,320
Pennsylvania,Trafford,3162
Pennsylvania,Trainer,1846
Pennsylvania,Trappe,3556
Pennsylvania,Treasure Lake,3861
Pennsylvania,Tremont,1722
Pennsylvania,Tresckow,880
Pennsylvania,Trevorton,1834
Pennsylvania,Trevose,3550
Pennsylvania,Trexlertown,1988
Pennsylvania,Trooper,5744
Pennsylvania,Troutville,237
Pennsylvania,Troxelville,221
Pennsylvania,Troy,1283
Pennsylvania,Trucksville,2152
Pennsylvania,Trumbauersville,962
Pennsylvania,Tullytown,1862
Pennsylvania,Tunkhannock,1805
Pennsylvania,Tunnelhill,356
Pennsylvania,Turbotville,692
Pennsylvania,Turtle Creek,5301
Pennsylvania,Tuscarora,980
Pennsylvania,Twilight,231
Pennsylvania,Tyler Run-Queens Gate,3222
Pennsylvania,Tyler Run,1901
Pennsylvania,Tyrone,5380
Pennsylvania,Ulysses,608
Pennsylvania,Union City,3239
Pennsylvania,Union Dale,248
Pennsylvania,Union Deposit,407
Pennsylvania,Uniontown,10064
Pennsylvania,Unionville,281
Pennsylvania,University of Pittsburgh Johnstown,1572
Pennsylvania,Upland,3252
Pennsylvania,Upper Exeter,707
Pennsylvania,Upper Providence Township,10564
Pennsylvania,Upper St. Clair,19229
Pennsylvania,Ursina,213
Pennsylvania,Valencia,574
Pennsylvania,Valley Green,3429
Pennsylvania,Valley View,1683
Pennsylvania,Vanderbilt,468
Pennsylvania,Vandergrift,5067
Pennsylvania,Vandling,739
Pennsylvania,Venango,243
Pennsylvania,Verona,2455
Pennsylvania,Versailles,1504
Pennsylvania,Vicksburg,261
Pennsylvania,Village Green-Green Ridge,7822
Pennsylvania,Village Shires,3949
Pennsylvania,Vinco,1305
Pennsylvania,Vintondale,396
Pennsylvania,Virginville,309
Pennsylvania,Wakefield,609
Pennsylvania,Wallaceton,312
Pennsylvania,Wallenpaupack Lake Estates,1279
Pennsylvania,Wall,575
Pennsylvania,Walnutport,2063
Pennsylvania,Walnuttown,484
Pennsylvania,Wampum,694
Pennsylvania,Wanamie,612
Pennsylvania,Warminster Heights,4124
Pennsylvania,Warren South,1546
Pennsylvania,Warren,9410
Pennsylvania,Warrior Run,584
Pennsylvania,Washington Boro,729
Pennsylvania,Washingtonville,277
Pennsylvania,Washington,13551
Pennsylvania,Waterford,1543
Pennsylvania,Watsontown,2342
Pennsylvania,Wattsburg,388
Pennsylvania,Waverly,604
Pennsylvania,Waymart,1288
Pennsylvania,Wayne Heights,2545
Pennsylvania,Waynesboro,10760
Pennsylvania,Waynesburg,4131
Pennsylvania,Weatherly,2479
Pennsylvania,Webster,255
Pennsylvania,Weedville,542
Pennsylvania,Weigelstown,12875
Pennsylvania,Weissport East,1624
Pennsylvania,Weissport,398
Pennsylvania,Wellsboro,3326
Pennsylvania,Wellsville,257
Pennsylvania,Wernersville,2534
Pennsylvania,Wescosville,5872
Pennsylvania,Wesleyville,3249
Pennsylvania,West Alexander,604
Pennsylvania,West Brownsville,979
Pennsylvania,West Chester,19189
Pennsylvania,West Conshohocken,1381
Pennsylvania,West Decatur,533
Pennsylvania,West Easton,1255
Pennsylvania,West Elizabeth,511
Pennsylvania,West Fairview,1282
Pennsylvania,West Falls,382
Pennsylvania,West Goshen,9477
Pennsylvania,West Grove,2863
Pennsylvania,West Hamburg,1979
Pennsylvania,West Hazleton,4523
Pennsylvania,West Hills,1263
Pennsylvania,West Homestead,1929
Pennsylvania,West Kittanning,1147
Pennsylvania,West Lawn,1715
Pennsylvania,West Leechburg,1273
Pennsylvania,West Liberty,339
Pennsylvania,West Mayfield,1218
Pennsylvania,West Middlesex,846
Pennsylvania,West Mifflin,20175
Pennsylvania,West Milton,900
Pennsylvania,West Nanticoke,749
Pennsylvania,West Newton,2562
Pennsylvania,West Norriton,15390
Pennsylvania,West Pittsburg,808
Pennsylvania,West Pittston,4793
Pennsylvania,West Reading,4190
Pennsylvania,West View,6717
Pennsylvania,West Waynesburg,446
Pennsylvania,West Wyoming,2692
Pennsylvania,West Wyomissing,3407
Pennsylvania,West York,4571
Pennsylvania,Westfield,1063
Pennsylvania,Westmont,4990
Pennsylvania,Weston,321
Pennsylvania,Westover,385
Pennsylvania,Westwood,950
Pennsylvania,Wheatland,616
Pennsylvania,Whitaker,1262
Pennsylvania,White Haven,1103
Pennsylvania,White Mills,659
Pennsylvania,White Oak,7814
Pennsylvania,Whitehall,13896
Pennsylvania,Whitfield,4733
Pennsylvania,Wickerham Manor-Fisher,1728
Pennsylvania,Wiconsico,921
Pennsylvania,Wilcox,383
Pennsylvania,Wilkes-Barre Township,3167
Pennsylvania,Wilkes-Barre,40814
Pennsylvania,Wilkins Township,6592
Pennsylvania,Wilkinsburg,15813
Pennsylvania,Williamsburg,1229
Pennsylvania,Williamsport,29197
Pennsylvania,Williamstown,1369
Pennsylvania,Willow Grove,15726
Pennsylvania,Willow Street,7578
Pennsylvania,Wilmerding,2167
Pennsylvania,Wilmore,221
Pennsylvania,Wilson,7827
Pennsylvania,Wind Gap,2716
Pennsylvania,Wind Ridge,215
Pennsylvania,Windber,4019
Pennsylvania,Windsor,1474
Pennsylvania,Winfield,900
Pennsylvania,Winterstown,626
Pennsylvania,Witmer,492
Pennsylvania,Wolfdale,2888
Pennsylvania,Womelsdorf,2804
Pennsylvania,Woodbourne,3851
Pennsylvania,Woodbury,278
Pennsylvania,Woodland Heights,1261
Pennsylvania,Woodlyn,9485
Pennsylvania,Woodside,2425
Pennsylvania,Wormleysburg,3068
Pennsylvania,Worthington,622
Pennsylvania,Woxhall,1318
Pennsylvania,Wrightsville,2291
Pennsylvania,Wyalusing,579
Pennsylvania,Wyano,484
Pennsylvania,Wylandville,391
Pennsylvania,Wyncote,3044
Pennsylvania,Wyndmoor,5498
Pennsylvania,Wyoming,3033
Pennsylvania,Wyomissing Hills,2759
Pennsylvania,Wyomissing,10472
Pennsylvania,Yardley,2434
Pennsylvania,Yatesville,607
Pennsylvania,Yeadon,11525
Pennsylvania,Yeagertown,1050
Pennsylvania,Yoe,1011
Pennsylvania,York Haven,701
Pennsylvania,York Springs,834
Pennsylvania,Yorkana,229
Pennsylvania,Yorklyn,1912
Pennsylvania,York,43865
Pennsylvania,Youngstown,317
Pennsylvania,Youngsville,1678
Pennsylvania,Youngwood,2975
Pennsylvania,Yukon,677
Pennsylvania,Zelienople,3718
Pennsylvania,Zion,2030
Rhode-Island,Ashaway,1485
Rhode-Island,Barrington,16572
Rhode-Island,Bradford,1406
Rhode-Island,Bristol,22139
Rhode-Island,Burrillville,15955
Rhode-Island,Carolina,970
Rhode-Island,Central Falls,19328
Rhode-Island,Charlestown,7827
Rhode-Island,Chepachet,1675
Rhode-Island,Clayville,300
Rhode-Island,Coventry,35014
Rhode-Island,Cranston,81037
Rhode-Island,Cumberland Hill,7934
Rhode-Island,Cumberland,33506
Rhode-Island,East Greenwich,13146
Rhode-Island,East Providence,47331
Rhode-Island,Exeter,6425
Rhode-Island,Foster Center,355
Rhode-Island,Foster,4606
Rhode-Island,Glocester,9746
Rhode-Island,Greene,888
Rhode-Island,Greenville,8658
Rhode-Island,Harmony,985
Rhode-Island,Harrisville,1605
Rhode-Island,Hope Valley,1612
Rhode-Island,Hopkinton,8188
Rhode-Island,Jamestown,5405
Rhode-Island,Johnston,28769
Rhode-Island,Kingston,6974
Rhode-Island,Lincoln,21105
Rhode-Island,Little Compton,3492
Rhode-Island,Melville,1320
Rhode-Island,Middletown,16150
Rhode-Island,Misquamicut,390
Rhode-Island,Narragansett Pier,3409
Rhode-Island,Narragansett,15868
Rhode-Island,New Shoreham,1051
Rhode-Island,Newport East,11769
Rhode-Island,Newport,24089
Rhode-Island,North Kingstown,26486
Rhode-Island,North Providence,32691
Rhode-Island,North Smithfield,11967
Rhode-Island,Pascoag,4577
Rhode-Island,Pawtucket,71499
