Zip Code_1,school,City_1,State_1,Locale_1,Average Faculty Salary_1,Average SAT Score_1,Admission Rate_1,4-Year Completion Rate_1,Average Net Price (Public)_1,Average Net Price (Private)_1,Cost of Attendance (Academic Year)_1,Median Debt of Completers_1,Median Earnings (8 Years After Entry)_1,Mean Earnings (8 Years After Entry)_1,rank_2,state_2,grade_2,medianBaseSalary_2,studentPopulation_2,campusSetting_2,schoolSize_2,description_2,uri_2,institutionType_2,carnegieClassification_2,studentFacultyRatio_2,totalGrantAid_2,percentOfStudentsFinAid_2,percentOfStudentsGrant_2,Prestige_3,Satisfaction_3,Resources & Facilities_3,Safety_3,Teacher Support_3,School Administration_3,Campus Setting_3,Average Score_3
7102,new jersey institute of technology,newark,NJ,11.0,12818.0,1336.0,0.669,0.585995085995,16496.0,,32228.0,21000.0,77642.0,61000.0,193,NJ,,146500.0,13649,Urban,large,"New Jersey Institute of Technology is a public polytechnic university located in the University Heights district of downtown Newark, New Jersey. A STEM-focused research institution, the university achieved R1 status by the Carnegie Classification, putting NJIT at the forefront of research and development. The university reported research expenditures totaling more than $166 million in fiscal year 2021. NJIT offers more than 125-degree programs through six professional schools and colleges. NJIT Highlanders athletic department fields 19 varsity teams that compete at the NCAA Division I level. Students can remain involved through hundreds of on-campus clubs and organizations. NJIT’s location in New Jersey's largest city allows students to take advantage of the bustling area, which is only 20 minutes from Manhattan by train. NJIT has produced successful graduates in STEM fields like 2022 Forbes 30 Under 30 recipient Dina Ayman and political figures such as the late Kenneth Gibson, former Mayor of Newark.",new-jersey-institute-of-technology,Public,Doctoral Universities: Very High Research Activity,15,17458665.0,93.0,89.0,42.3,40.4,44.9,25.6,47.4,28.2,23.1,35.99
87701,new mexico highlands university,las vegas,NM,33.0,7603.0,,,0.435810810811,14141.0,,21046.0,11399.0,40392.0,33000.0,,,,,,,,,,,,,,,,,,,,,,,
87801,new mexico institute of mining and technology,socorro,NM,33.0,9806.0,1182.0,0.5396,0.389961389961,8265.0,,22872.0,19085.0,60432.0,59900.0,266,NM,,144300.0,2000,Rural,small,"A small, public technical school, the New Mexico Institute of Mining and Technology is located an hour outside of Albuquerque in Socorro, NM. More than half of undergraduates are engineers. NMT’s research is explosive. The Energetic Materials Research and Testing Center has more than 30 test sites and gun ranges, serving as a frequent filming location for Mythbusters. The college does not have any varsity athletic teams, though campus is home to a bouldering wall and an 18-hole golf course. NMT identifies as a STE²M school, the extra E standing for entrepreneurialism. Each year, the school hosts an Inventor and Entrepreneur Workshop to prepare its budding engineering and scientists for the business world.",new-mexico-institute-of-mining-and-technology,Public,Master's Colleges & Universities: Small Programs,9,3005562.0,99.0,99.0,50.0,72.2,64.8,79.6,74.1,61.1,63.0,66.4
88240,new mexico junior college,hobbs,NM,33.0,10626.0,,,0.197260273973,6431.0,,9150.0,11313.0,35614.0,36500.0,,,,,,,,,,,,,,,,,,,,,,,
88201,new mexico military institute,roswell,NM,33.0,7957.0,,0.5776,0.412280701754,4686.0,,18891.0,5500.0,49832.0,44000.0,,,,,,,,,,,,,,,,,,,,,,,
,new mexico state university,,,,,,,,,,,,,,418,NM,,110700.0,15891,Suburban,large,"A large, public land-grant university in Las Cruces, NM, New Mexico State University is one of the state’s two public flagship institutions. Undergraduates at NMSU can choose from close to 100 majors, with extensive offerings in agriculture, animal sciences and environmental studies. The school also offers majors in a wide range of professional fields like hotel management. NMSU has extensive cultural and recreational offerings on campus, including art galleries, a theater and an 18-hole golf course. New Mexico residents that meet certain GPA and standardized testing thresholds are eligible for the President’s Associates Excellence scholarship, which provides full tuition. Notable NMSU graduates include former New Mexico Governor Garrey Carruthers and Starbucks CEO Kevin Johnson.",new-mexico-state-university-main-campus,Public,Doctoral Universities: High Research Activity,16,25018456.0,96.0,95.0,,,,,,,,
88310,new mexico state university alamogordo,alamogordo,NM,41.0,7914.0,,,0.306408898305,5789.0,,13482.0,17095.0,36423.0,34800.0,,,,,,,,,,,,,,,,,,,,,,,
88011,new mexico state university dona ana,las cruces,NM,12.0,7289.0,,,0.306408898305,4621.0,,12541.0,17095.0,36423.0,34800.0,,,,,,,,,,,,,,,,,,,,,,,
87020,new mexico state university grants,grants,NM,33.0,7076.0,,,0.306408898305,7729.0,,15593.0,17095.0,36423.0,34800.0,,,,,,,,,,,,,,,,,,,,,,,
88003,new mexico state university main campus,las cruces,NM,22.0,9917.0,1004.0,0.7573,0.306408898305,6747.0,,20930.0,17095.0,36423.0,34800.0,,,,,,,,,,,,,,,,31.0,66.1,54.8,54.8,57.1,42.9,64.3,53.0
70126,new orleans baptist ological seminary,new orleans,LA,11.0,6457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33134,new professions technical institute,miami,FL,11.0,,,,0.564516129032,,39944.0,,,27596.0,26100.0,,,,,,,,,,,,,,,,,,,,,,,
25813,new river community and technical college,beaver,WV,41.0,5398.0,,,0.093289689034,3494.0,,11656.0,7250.0,28623.0,27300.0,,,,,,,,,,,,,,,,,,,,,,,
24084,new river community college,dublin,VA,32.0,8475.0,,,0.26796589525,6031.0,,13477.0,9000.0,37173.0,32000.0,,,,,,,,,,,,,,,,,,,,,,,
83843,new saint andrews college,moscow,ID,32.0,6671.0,1245.0,0.8571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10011,new school,new york,NY,11.0,13132.0,,0.6252,0.60707456979,,55359.0,82757.0,22266.0,49944.0,48800.0,312,NY,C-,130700.0,11607,Urban,large,"The New School is a private college in New York City’s Greenwich Village that specializes in the arts, design and humanities. The New School consists of five main schools: the Parsons School of Design, the College of Performing Arts, the New School for Social Research, the Eugene Lang College of Liberal Arts and the Schools of Public Engagement. With world-renowned design programs, Parsons is the most well-known of the bunch, and about 60% of New School students major in the visual and performing arts. The New School’s campus extends from 11th to 16th Streets along Fifth and Sixth Avenues, just steps away from New York University. Designer Marc Jacobs and actor Bradley Cooper are two New School alumni that have thrived in the arts.",the-new-school,Private not-for-profit,Doctoral Universities: High Research Activity,10,36535528.0,92.0,91.0,,,,,,,,
72114,new tyler barber college inc,north little rock,AR,13.0,,,,0.710526315789,,14499.0,,,15275.0,18500.0,,,,,,,,,,,,,,,,,,,,,,,
72114,new tyler barber college inc,north little rock,AR,13.0,,,,0.710526315789,,14499.0,,,15275.0,18500.0,,,,,,,,,,,,,,,,,,,,,,,
10013,new york academy of art,new york,NY,11.0,6250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11433,new york automotive and diesel institute,jamaica,NY,11.0,6134.0,,,0.676056338028,,22466.0,,16064.0,39586.0,33000.0,,,,,,,,,,,,,,,,,,,,,,,
11791,new york college of health professions,syosset,NY,21.0,5467.0,,,0.243781094527,,42908.0,46556.0,24867.0,27412.0,33500.0,,,,,,,,,,,,,,,,,,,,,,,
10035,new york college of podiatric medicine,new york,NY,11.0,11605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11501,new york college of traditional chinese medicine,mineola,NY,21.0,8156.0,,,,,,,,31237.0,,,,,,,,,,,,,,,,,,,,,,,,
10011,new york conservatory for dramatic arts,new york,NY,11.0,8888.0,,0.823,0.804347826087,,39413.0,55473.0,12000.0,27063.0,31500.0,,,,,,,,,,,,,,,,,,,,,,,
91505,new york film academy,burbank,CA,12.0,3428.0,,,0.598445595855,,46420.0,62291.0,16000.0,31647.0,,,,,,,,,,,,,,,,,,,,,,,,
11749,new york institute of beauty,islandia,NY,21.0,,,,0.862745098039,,34330.0,,5422.0,,,,,,,,,,,,,,,,,,,,,,,,,
14221,new york institute of massage inc,williamsville,NY,21.0,,,,0.723404255319,,27645.0,,10322.0,22844.0,26200.0,,,,,,,,,,,,,,,,,,,,,,,
11568,new york institute of technology,old westbury,NY,41.0,13096.0,1290.0,0.7808,0.50987224158,,20709.0,53625.0,23334.0,64194.0,57800.0,431,NY,C,119200.0,7260,Suburban,medium,"A midsize private university with campuses in Manhattan and Old Westbury, NY, the New York Institute of Technology provides its students with a STEM education that emphasizes career readiness. NYIT offers undergraduate students 41 majors across 6 different colleges. The most popular programs are in engineering, IT and architecture. Within 6 months of graduating, 94% of NYIT graduates found work or were furthering their education. The school’s Computer Graphics Lab helped pioneer some of the 20th century’s biggest advancements in computer animation, and boasts founders and key artists at Pixar, Disney and Dreamworks among its alumni. Notable NYIT alumni include Univision CEO Vincent Sadusky and Argus Cybersecurity’s North American president LaVern Rhaburn Sula.",new-york-institute-of-technology,Private not-for-profit,Master's Colleges & Universities: Larger Programs,13,26445941.0,99.0,99.0,,,,,,,,
10013,new york law school,new york,NY,11.0,14355.0,,,,,,,,,91600.0,,,,,,,,,,,,,,,,,,,,,,,
11354,new york medical career training center,flushing,NY,11.0,,,1.0,0.888888888889,,29174.0,,14282.0,38651.0,,,,,,,,,,,,,,,,,,,,,,,,
10595,new york medical college,valhalla,NY,21.0,8650.0,,,,,,,,,136200.0,,,,,,,,,,,,,,,,,,,,,,,
10027,new york ological seminary,new york,NY,11.0,6104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11101,new york school for medical and dental assistants,long island city,NY,11.0,3967.0,,,0.795379537954,,16117.0,,8309.0,35198.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,
10606,new york school of estics&day spa,white plains,NY,13.0,,,,,,16317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,new york school of interior design,new york,NY,11.0,,,0.6034,,,41358.0,46980.0,,,50200.0,,,,,,,,,,,,,,,,,,,,,,,
11218,new york seminary,brooklyn,NY,11.0,,,0.6977,,,11077.0,18500.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10012,new york university,new york,NY,11.0,17330.0,1527.0,0.0941,0.723341232227,,35035.0,79121.0,20500.0,76035.0,68700.0,49,NY,B,147100.0,64528,Urban,large,"New York University is the largest private university in the United States, located in the West Village of New York City. NYU operates additional campuses in New York, Abu Dhabi, and Shanghai. The prestigious research institution offers more than 400 academic programs, including distinguished undergraduate programs in fine arts, business, nursing, and dentistry. Study abroad programs are just as central to the core experiences, with NYU sending more students abroad than any other American university. A research-intensive university, NYU has awarded over $3 million in research scholarships since 1996. In 2022 NYU’s Investment Office saw a hefty endowment valued at $5.3 billion. While the university is home to more than 50,000 students, its NYC campus offers smaller class sizes with its 9:1 student-to-faculty ratio. Students can immerse themselves in the lively NYC culture and connect with all walks of life through the many daily campus events. NYU alumni stand highly decorated with a plethora of Nobel Prizes winners, Pulitzer Prize winners, Grammy winners, and Academy Awards winners. ",new-york-university,Private not-for-profit,Doctoral Universities: Very High Research Activity,8,129796387.0,53.0,45.0,85.4,72.3,76.2,62.8,59.4,42.6,65.5,66.31
29108,newberry college,newberry,SC,32.0,6566.0,1008.0,0.748,0.487341772152,,20351.0,44240.0,26805.0,43553.0,36400.0,,,,,,,,,,,,,,,,,,,,,,,
67213,newman university,wichita,KS,11.0,6497.0,,0.4761,0.596091205212,,19045.0,44081.0,20801.0,50267.0,42900.0,,,,,,,,,,,,,,,,,,,,,,,
92101,newschool of architecture and design,san diego,CA,11.0,7069.0,,1.0,0.459183673469,,48616.0,57642.0,31000.0,65312.0,40400.0,,,,,,,,,,,,,,,,,,,,,,,
20005,newu university,washington,DC,11.0,5000.0,,0.9902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301,nhti concords community college,concord,NH,31.0,7916.0,,,0.245733788396,20134.0,,23210.0,14650.0,45569.0,39300.0,,,,,,,,,,,,,,,,,,,,,,,
14132,niagara county community college,sanborn,NY,41.0,8394.0,,,0.309068476249,7222.0,,13545.0,11039.0,38697.0,34800.0,,,,,,,,,,,,,,,,,,,,,,,
14109,niagara university,niagara university,NY,21.0,9518.0,1155.0,0.8534,0.248595505618,,18740.0,50174.0,25475.0,49762.0,43100.0,412,NY,D,98900.0,4326,Suburban,medium,,niagara-university,Private not-for-profit,Master's Colleges & Universities: Larger Programs,11,18656483.0,100.0,100.0,33.3,50.0,45.8,70.8,68.8,47.9,58.3,53.56
70310,nicholls state university,thibodaux,LA,13.0,6985.0,1088.0,0.9602,0.39258114374,12091.0,,21519.0,22675.0,42544.0,41900.0,,,,,,,,,,,,,,,,,,,,,,,
1571,nichols college,dudley,MA,21.0,10320.0,1110.0,0.8814,0.545454545455,,31065.0,55871.0,27000.0,48868.0,46900.0,,,,,,,,,,,,,,,,,,,,,,,
54501,nicolet area technical college,rhinelander,WI,41.0,6423.0,,,0.438848920863,9290.0,,14084.0,7837.0,34822.0,30200.0,,,,,,,,,,,,,,,,,,,,,,,
84111,nightingale college,salt lake city,UT,12.0,7361.0,,,0.702702702703,,29378.0,,25250.0,70052.0,,,,,,,,,,,,,,,,,,,,,,,,
28205,no grease barber school,charlotte,NC,11.0,,,,0.454545454545,,19563.0,,12179.0,31929.0,,,,,,,,,,,,,,,,,,,,,,,,
35986,norast alabama community college,rainsville,AL,42.0,7473.0,,,0.24039829303,1612.0,,10620.0,6100.0,32882.0,29000.0,,,,,,,,,,,,,,,,,,,,,,,
35986,norast alabama community college,rainsville,AL,42.0,7473.0,,,0.24039829303,1612.0,,10620.0,6100.0,32882.0,29000.0,,,,,,,,,,,,,,,,,,,,,,,
13148,norast college of health sciences,seneca falls,NY,41.0,6466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68702,norast community college,norfolk,NE,33.0,5198.0,,,0.43956043956,8812.0,,13845.0,11000.0,40804.0,34000.0,,,,,,,,,,,,,,,,,,,,,,,
52132,norast iowa community college,calmar,IA,42.0,6514.0,,,0.354166666667,10059.0,,16720.0,12000.0,41687.0,32700.0,,,,,,,,,,,,,,,,,,,,,,,
78145,norast lakeview college,universal city,TX,21.0,7598.0,,,,4582.0,,11087.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38829,norast mississippi community college,booneville,MS,33.0,5875.0,,,0.272134203169,9307.0,,14779.0,9722.0,31334.0,30600.0,,,,,,,,,,,,,,,,,,,,,,,
44272,norast ohio medical university,rootstown,OH,21.0,11268.0,,,,,,,,,204200.0,,,,,,,,,,,,,,,,,,,,,,,
37617,norast state community college,blountville,TN,41.0,6733.0,,,0.20202020202,5959.0,,14129.0,6827.0,32826.0,28200.0,,,,,,,,,,,,,,,,,,,,,,,
4074,norast technical institute,scarborough,ME,22.0,,,,0.761403508772,,35025.0,,8708.0,39033.0,,,,,,,,,,,,,,,,,,,,,,,,
74361,norast technology center,pryor,OK,32.0,,,,0.819444444444,7251.0,,,,37664.0,30200.0,,,,,,,,,,,,,,,,,,,,,,,
75455,norast texas community college,mount pleasant,TX,42.0,6587.0,,,0.322056833559,8590.0,,14594.0,10946.0,35477.0,31700.0,,,,,,,,,,,,,,,,,,,,,,,
54307,norast wisconsin technical college,green bay,WI,12.0,7352.0,,,0.348484848485,10506.0,,15603.0,11719.0,42623.0,34800.0,,,,,,,,,,,,,,,,,,,,,,,
60625,norastern illinois university,chicago,IL,11.0,9313.0,,0.704,0.425404433793,13550.0,,27208.0,14600.0,47923.0,38500.0,,,,,,,,,,,,,,,,25.8,59.1,53.0,56.1,56.1,51.5,43.9,49.36
80751,norastern junior college,sterling,CO,33.0,6042.0,,,0.356265356265,13224.0,,20246.0,9376.0,39969.0,34500.0,,,,,,,,,,,,,,,,,,,,,,,
74354,norastern oklahoma a&m college,miami,OK,32.0,5669.0,,,0.231404958678,11121.0,,18065.0,11000.0,34800.0,31300.0,,,,,,,,,,,,,,,,,,,,,,,
14624,norastern seminary,rochester,NY,21.0,6741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74464,norastern state university,tahlequah,OK,33.0,8110.0,1050.0,0.9921,0.435897435897,11800.0,,19274.0,17367.0,44103.0,36500.0,,,,,,,,,,,,,,,,31.3,65.6,62.5,75.0,58.3,47.9,75.0,59.37
29520,norastern technical college,cheraw,SC,41.0,5544.0,,,0.099337748344,7833.0,,15290.0,,28914.0,26700.0,,,,,,,,,,,,,,,,,,,,,,,
2115,norastern university,boston,MA,11.0,14775.0,1505.0,0.0565,0.735017123288,,32116.0,81353.0,24250.0,82813.0,65800.0,73,MA,A-,130300.0,37702,Urban,large,"A private research university known for its emphasis on research, Northeastern University sits on an urban campus in Boston, Mass. The university offers more than 90 majors and concentrations. Northeastern operates satellite campuses throughout the world, with locations across the United States, Canada, and the United Kingdom. The school’s signature cooperative education (co-op) programs enable students to alternate semesters of full-time academic study with semesters of full-time employment. While completing a co-op is not required, 96% of students participated in at least one co-op. Campus traditions allow students to spark engagement through a number of events, including Welcome Week, First Generation Student Week, and Interfaith Harmony Week. Twitter co-founder Biz Stone and media personality Wendy Williams and LL Cool J are a handful of notable alumni from Northeastern University.",northeastern-university,Private not-for-profit,Doctoral Universities: Very High Research Activity,16,156495927.0,85.0,82.0,66.1,75.0,78.1,60.9,60.9,56.8,68.2,66.57
94613,norastern university oakland,oakland,CA,11.0,13020.0,1472.0,0.1654,0.735017123288,,,,24250.0,82813.0,65800.0,,,,,,,,,,,,,,,,,,,,,,,
2115,norastern university professional programs,boston,MA,11.0,9378.0,,,0.735017123288,,,,24250.0,82813.0,65800.0,,,,,,,,,,,,,,,,,,,,,,,
92860,norco college,norco,CA,21.0,14265.0,,,0.069014084507,2845.0,,12749.0,,39852.0,,,,,,,,,,,,,,,,,,,,,,,,
23504,norfolk state university,norfolk,VA,12.0,9520.0,980.0,0.8746,0.278234086242,12973.0,,26093.0,29000.0,40645.0,33900.0,,,,,,,,,,,,,,,,35.7,75.0,35.7,61.9,57.1,57.1,54.8,53.9
55431,normandale community college,bloomington,MN,13.0,8791.0,,,0.167637830569,12370.0,,17594.0,12000.0,46647.0,39900.0,,,,,,,,,,,,,,,,,,,,,,,
86011,norrn arizona university,flagstaff,AZ,13.0,9585.0,,0.9095,0.532272456871,14922.0,,29495.0,19000.0,51271.0,40900.0,297,AZ,,106700.0,32063,Urban,large,"Northern Arizona University in Flagstaff, AZ is a public research university that utilizes its location to enhance its educational offerings. The university offers over 100 degrees, including fully online programs through seven undergraduate colleges and the only nationally accredited teacher education program in Arizona. Business, health and education are among the most popular areas of study. NAU is a hub for innovation, home to eight centers and institutes that focus on disciplines from Indigenous health to ecological restoration. Students also engage through other hands-on experiences, like the Grand Canyon Semester, an interdisciplinary experience that takes places in northern Arizona and the Colorado Plateau. Campus thrives with more than 400 organizations, Greek life, Division I athletics and outdoor adventures like rafting and hiking. Merit scholarships range up to $11,000 annually for out-of-state students and full tuition for Arizona residents.",northern-arizona-university,Public,Doctoral Universities: High Research Activity,20,56218453.0,100.0,100.0,41.1,65.6,69.8,81.3,80.2,50.0,79.2,66.74
86011,norrn arizona university,flagstaff,AZ,13.0,9585.0,,0.9095,0.532272456871,14922.0,,29495.0,19000.0,51271.0,40900.0,297,AZ,,106700.0,32063,Urban,large,"Northern Arizona University in Flagstaff, AZ is a public research university that utilizes its location to enhance its educational offerings. The university offers over 100 degrees, including fully online programs through seven undergraduate colleges and the only nationally accredited teacher education program in Arizona. Business, health and education are among the most popular areas of study. NAU is a hub for innovation, home to eight centers and institutes that focus on disciplines from Indigenous health to ecological restoration. Students also engage through other hands-on experiences, like the Grand Canyon Semester, an interdisciplinary experience that takes places in northern Arizona and the Colorado Plateau. Campus thrives with more than 400 organizations, Greek life, Division I athletics and outdoor adventures like rafting and hiking. Merit scholarships range up to $11,000 annually for out-of-state students and full tuition for Arizona residents.",northern-arizona-university,Public,Doctoral Universities: High Research Activity,20,56218453.0,100.0,100.0,41.1,65.6,69.8,81.3,80.2,50.0,79.2,66.74
60532,norrn baptist ological seminary,lisle,IL,21.0,7301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44094,norrn career institute,eastlake,OH,21.0,,,,0.685185185185,15670.0,,21888.0,9500.0,52556.0,36700.0,,,,,,,,,,,,,,,,,,,,,,,
1830,norrn essex community college,haverhill,MA,21.0,7869.0,,,0.214092140921,3971.0,,11921.0,9000.0,39480.0,33700.0,,,,,,,,,,,,,,,,,,,,,,,
60115,norrn illinois university,dekalb,IL,23.0,10531.0,,0.7045,0.542162162162,12909.0,,27214.0,22162.0,51305.0,45100.0,339,IL,,115100.0,18324,Suburban,large,"Northern Illinois University is a large public university in DeKalb, IL, that offers a wide range of liberal arts and professional courses. Students at NIU can choose from over 100 majors, as well as a large number of accelerated programs that deliver a bachelor’s degree along with a master’s or law degree. NIU has a lively campus: Students can live in one of 5 large dormitories and participate in over 300 clubs and organizations. The NIU Huskies participate in the NCAA D1 Mid-American conference. All NIU students are automatically considered for merit scholarships, which are awarded to students with high GPAs. Students are also considered for the prestigious Presidential Scholars award, which covers full tuition. Notable NIU alumni include “Simpsons” voice actor Dan Castellaneta, “The Wire” actor Wood Harris and U.S. Senator Tammy Duckworth.",northern-illinois-university,Public,Doctoral Universities: High Research Activity,14,26798696.0,99.0,99.0,53.5,65.6,62.5,57.6,66.0,54.2,60.4,59.97
