Zip Code,School Name,City,State,Locale,Average Faculty Salary,Average SAT Score,Admission Rate,4-Year Completion Rate,Average Net Price (Public),Average Net Price (Private),Cost of Attendance (Academic Year),Median Debt of Completers,Median Earnings (8 Years After Entry),Mean Earnings (8 Years After Entry),Type
44129,valley college cleveland,cleveland,OH,21.0,6492.0,,,0.691428571429,,30096.0,,9500.0,32000.0,21500.0,Private
95823,uei college sacramento,sacramento,CA,21.0,,,,0.638049450549,,26924.0,,9500.0,28411.0,33000.0,Private
38501,fortis institute cookeville,cookeville,TN,33.0,5585.0,,,0.643048128342,,24118.0,31068.0,13000.0,34056.0,24900.0,Private
10950,derech hachaim seminary,monroe,NY,13.0,,,0.9292,,,8253.0,16800.0,,,,Private
77833,evvaylois academy school of beauty,brenham,TX,32.0,,,,,,25564.0,,,,,Private
78704,avenue five institute south austin campus,austin,TX,11.0,,,,0.801470588235,,23773.0,,7917.0,30217.0,,Private
2114,sattler college,boston,MA,11.0,,,0.5429,,,,,,,,
10012,glasgow caledonian new york college,new york,NY,11.0,12500.0,,,,,,,,,,
78213,pima medical institute san antonio,san antonio,TX,11.0,5467.0,,,0.692735703246,,21497.0,,9500.0,38155.0,29800.0,Private
33615,faith ological seminary and christian college,tampa,FL,21.0,1500.0,,,,,,,,,,
76115,southwestern baptist ological seminary,fort worth,TX,11.0,7139.0,,0.5275,,,,,,,,
23229,lotus professional college,richmond,VA,21.0,,,,,,,,,,,
78254,christ mission college,san antonio,TX,21.0,,,,,,7157.0,15142.0,,,,Private
84403,esteem academy of beauty,south ogden,UT,21.0,,,,,,,,,,,
90012,kc beauty academy,los angeles,CA,11.0,,,,,,17796.0,,,,,Private
63385,urshan college,wentzville,MO,21.0,4348.0,1035.0,0.8387,,,13496.0,16089.0,,,,Private
77707,texas healthtech institute,beaumont,TX,12.0,,,,,,17007.0,,6967.0,,,Private
85008,xtylo beauty college,phoenix,AZ,11.0,,,,,,30274.0,,,,,Private
75501,tonsorial arts barber college,texarkana,TX,13.0,,,,,,19240.0,,10667.0,,,Private
75062,michaels barber&hair stylist academy,irving,TX,11.0,,,,,,23855.0,,,,,Private
11211,yeshiva yesoda hatorah vetz chaim,brooklyn,NY,11.0,4333.0,,,,,7356.0,23824.0,,,,Private
92115,north west college san diego,san diego,CA,11.0,6958.0,,,0.628726287263,,43043.0,,9500.0,39493.0,31100.0,Private
15642,west virginia junior college united career institute,irwin,PA,21.0,5667.0,,,0.643540669856,,16244.0,23121.0,9881.0,32225.0,21100.0,Private
28227,aviation institute of maintenance charlotte,charlotte,NC,11.0,,,,0.5,,21256.0,25130.0,29773.0,41048.0,35800.0,Private
20785,fortis college landover,landover,MD,21.0,5859.0,,,0.742960944596,,26956.0,33666.0,9500.0,35732.0,27500.0,Private
61108,stautzenberger college rockford career college,rockford,IL,12.0,5696.0,,,0.456310679612,,19198.0,25508.0,14302.0,30752.0,24800.0,Private
67209,wellspring school of allied health wichita,wichita,KS,11.0,3611.0,,,0.783582089552,,9355.0,,7917.0,31708.0,30700.0,Private
11749,access careers islandia,islandia,NY,21.0,,,,0.651162790698,,,,5500.0,,,
16365,norrn pennsylvania regional college,warren,PA,33.0,5181.0,,,,,,,,,,
80903,apex college of veterinary technology,colorado springs,CO,11.0,4626.0,,,,,10030.0,15950.0,,,,Private
44111,merymaat barber college,cleveland,OH,11.0,,,,,,4406.0,,,,,Private
85307,western maricopa education center,glendale,AZ,21.0,,,,,,,,,,,
10977,bais medrash of dexter park,chestnut ridge,NY,21.0,3383.0,,0.9231,,,24711.0,30590.0,,,,Private
96817,makana estics wellness academy,honolulu,HI,11.0,,,,,,14133.0,,,,,Private
92377,oak valley college,rialto,CA,21.0,6667.0,,,,,5805.0,23575.0,,,,Private
95122,paul mitchell  school san jose,san jose,CA,11.0,,,,,,25546.0,,,,,Private
84770,zion massage college,st. george,UT,12.0,,,,,,20095.0,,,,,Private
49719,great lakes boat building school,cedarville,MI,43.0,,,,,,26464.0,33453.0,,,,Private
78752,austin career institute,austin,TX,11.0,,,,,,19530.0,,,,,Private
14222,professional culinary academy,buffalo,NY,11.0,,,,,,37471.0,,,,,Private
99336,pacific northwest christian college,kennewick,WA,13.0,4524.0,,,,,5857.0,13489.0,,,,Private
90010,hollywood cultural college,los angeles,CA,11.0,,,,,,,,,,,
33145,mariano moreno culinary institute,miami,FL,11.0,,,,,,14004.0,,,,,Private
94062,alder graduate school of education,redwood city,CA,13.0,10631.0,,,,,,,,,,
31206,webbs barber school of arts,macon,GA,12.0,,,,,,13571.0,,,,,Private
32503,adrian h wallace barber academy,pensacola,FL,13.0,,,,,,11291.0,,,,,Private
63123,st louis med tech,st. louis,MO,21.0,,,,,,,,,,,
32208,total beauty institute,jacksonville,FL,11.0,,,,,,13292.0,,,,,Private
77584,pearlands innovative school of beauty,pearland,TX,21.0,,,,,,19738.0,,,,,Private
74701,durant institute of hair design,durant,OK,32.0,,,,,,15709.0,,,,,Private
97703,premiere aestics institute,bend,OR,12.0,,,,,,12404.0,,,,,Private
92211,california indian nations college,palm desert,CA,13.0,,,,,,,,,,,
86004,indian bible college,flagstaff,AZ,13.0,5142.0,,,,,5068.0,17263.0,,,,Private
33155,florida professional institute,miami,FL,21.0,,,,,,31590.0,,,,,Private
78041,professional cosmetology academy,laredo,TX,11.0,,,,,,11731.0,,,,,Private
7110,hackensack meridian school of medicine,nutley,NJ,21.0,,,,,,,,,,,
48195,taylor andrews academy of hair design hair lab detroit barber school,southgate,MI,21.0,,,,0.789156626506,,14418.0,,10556.0,31367.0,,Private
96161,paul mitchell  school north tahoe,truckee,CA,32.0,,,,0.616666666667,,19323.0,,10500.0,25180.0,,Private
33388,paul mitchell  school fort lauderdale,plantation,FL,21.0,,,,0.78125,,23036.0,,6650.0,,,Private
52240,pci academy iowa city,iowa city,IA,13.0,,,,0.696,,18648.0,,5828.0,27148.0,26100.0,Private
60619,larrys barber college,chicago,IL,11.0,,,,,,16813.0,,3945.0,20188.0,,Private
84606,paul mitchell  school provo,provo,UT,12.0,,,,0.195957820738,,18284.0,,9917.0,25611.0,22100.0,Private
33607,arizona college of nursing tampa,tampa,FL,11.0,7118.0,,1.0,0.586859688196,,30580.0,36515.0,9500.0,33491.0,24500.0,Private
33334,arizona college of nursing fort lauderdale,fort lauderdale,FL,12.0,7690.0,,,0.586859688196,,35522.0,42272.0,9500.0,33491.0,24500.0,Private
85711,arizona college of nursing tucson,tucson,AZ,11.0,7935.0,,1.0,0.586859688196,,28789.0,32730.0,9500.0,33491.0,24500.0,Private
85053,arizona college of nursing phoenix,phoenix,AZ,11.0,7446.0,,1.0,0.586859688196,,34155.0,38789.0,9500.0,33491.0,24500.0,Private
23602,empire beauty school newport news,newport news,VA,12.0,,,,0.532075471698,,14963.0,,10667.0,23535.0,19400.0,Private
61761,tricoci university of beauty culture normal,normal,IL,22.0,,,,0.535353535354,,17607.0,,7307.0,25167.0,,Private
77087,elite welding academy,houston,TX,11.0,,,,,,21504.0,,9483.0,,,Private
37075,paul mitchell  school murfreesboro nashville,hendersonville,TN,21.0,,,,0.641221374046,,21895.0,,7917.0,27136.0,24500.0,Private
48183,dorsey college woodhaven,woodhaven,MI,21.0,,,,0.506134969325,,26241.0,31409.0,13000.0,24689.0,22700.0,Private
85006,pathways college,phoenix,AZ,11.0,5000.0,,,,,,,,,,
93215,san joaquin valley college delano,delano,CA,32.0,,,,0.651816608997,,20843.0,,10674.0,36746.0,32600.0,Private
92270,san joaquin valley college rancho mirage,rancho mirage,CA,21.0,8488.0,,,0.651816608997,,24175.0,,10674.0,36746.0,32600.0,Private
93454,san joaquin valley college santa maria,santa maria,CA,12.0,7030.0,,,0.651816608997,,20549.0,,10674.0,36746.0,32600.0,Private
93257,san joaquin valley college porterville,porterville,CA,23.0,,,,0.651816608997,,23531.0,,10674.0,36746.0,32600.0,Private
92324,california university of science and medicine,colton,CA,21.0,,,,,,,,,,,
33859,rubens five star academy,lake wales,FL,21.0,,,,,,15661.0,,,,,Private
43231,mason anthony school of cosmetology arts&sciences,columbus,OH,11.0,,,,,,,,,,,
91950,california institute of arts&technology national city,national city,CA,21.0,5968.0,,,,,22688.0,26286.0,22209.0,,,Private
17201,triangle tech chambersburg,chambersburg,PA,23.0,3958.0,,,0.55,,24252.0,27701.0,18084.0,41713.0,38800.0,Private
83404,provo college idaho falls campus,idaho falls,ID,13.0,6454.0,,,0.642857142857,,31248.0,34871.0,41733.0,39292.0,29300.0,Private
83709,eagle gate college boise campus,boise,ID,12.0,6964.0,,,0.599423631124,,29546.0,34345.0,43021.0,35757.0,28100.0,Private
45680,elite welding academy south point,south point,OH,22.0,,,,,,30807.0,,9483.0,,,Private
93721,agape college of business and science,fresno,CA,11.0,4318.0,,,,,6330.0,13465.0,,,,Private
98226,zorganics institute of beauty and wellness,bellingham,WA,13.0,,,,,,,,,,,
92806,daybreak university,anaheim,CA,11.0,4768.0,,,,,,,,,,
48084,motion picture institute,troy,MI,13.0,,,0.925,,,,,,,,
60201,zen shiatsu chicago,evanston,IL,13.0,,,,,,,,,,,
49424,salon professional academy of holland,holland,MI,22.0,,,,,,13858.0,,,,,Private
48207,dymond designs beauty school,detroit,MI,11.0,,,,,,20750.0,,,,,Private
80204,national institute for medical assistant advancement,denver,CO,11.0,,,0.2071,,,10571.0,,,,,Private
95757,california northstate university,elk grove,CA,21.0,10837.0,,0.8485,,,,,,,,
33016,antigua college international,miami lakes,FL,21.0,4719.0,,,,,25650.0,25822.0,,,,Private
8060,burlington county institute of technology adult education,westampton,NJ,41.0,,,,,,,,,,,
92869,sri sai krish institute,orange,CA,12.0,7917.0,,,,,,,,,,
92114,riggins urban barber college,san diego,CA,11.0,,,,,,21194.0,,,,,Private
73134,hair arts institute,oklahoma city,OK,11.0,,,,,,23666.0,,,,,Private
33025,florida academy of nursing,miramar,FL,21.0,3025.0,,,,,15028.0,,,,,Private
50322,body wisdom massage rapy school,urbandale,IA,21.0,,,,,,48265.0,,,,,Private
44112,lakewood university,cleveland heights,OH,21.0,,,,,,,,,,,
75062,ctk healthcare&career institute,irving,TX,11.0,,,,,,4779.0,,,,,Private
63123,aestics institute,st. louis,MO,21.0,,,,,,,,,,,
89701,sierra academy of style,carson city,NV,13.0,,,,,,12678.0,,,,,Private
78229,institute of allied healthcare,san antonio,TX,11.0,,,,,,5403.0,,,,,Private
20005,newu university,washington,DC,11.0,5000.0,,0.9902,,,,,,,,
6610,branford academy of hair&cosmetology bridgeport,bridgeport,CT,12.0,,,,0.552631578947,,15505.0,,6333.0,,,Private
89169,united education institute las vegas,las vegas,NV,12.0,,,,0.638049450549,,33051.0,,9500.0,28411.0,33000.0,Private
85202,uei college mesa,mesa,AZ,11.0,,,,0.714358322745,,33845.0,,9500.0,29749.0,24300.0,Private
60435,larrys barber college joliet,joliet,IL,21.0,,,,,,16362.0,,3945.0,20188.0,,Private
33619,herzing university tampa,tampa,FL,21.0,7468.0,,0.8696,0.338302172815,,20486.0,26118.0,21500.0,38007.0,35100.0,Private
33027,galen health institutes miami campus,pembroke pines,FL,21.0,7463.0,,,0.583057264553,,29154.0,33847.0,24166.0,60671.0,45000.0,Private
75243,remington college online dallas,dallas,TX,11.0,,,,0.545222041386,,21571.0,28936.0,13271.0,28019.0,24000.0,Private
75001,abilene christian university undergraduate online,addison,TX,21.0,,,1.0,0.513994910941,,12714.0,19042.0,24250.0,52257.0,42400.0,Private
93638,madera community college,madera,CA,41.0,11361.0,,,,-489.0,,9875.0,,,,Public
77070,ogle school hair skin nails willowbrook,houston,TX,11.0,,,,0.650727650728,,21416.0,,7917.0,25427.0,26100.0,Private
95035,university of silicon andhra,milpitas,CA,13.0,,,0.9545,,,,,,,,
78681,galen health institutes austin campus,round rock,TX,21.0,6965.0,,,0.583057264553,,26825.0,31562.0,24166.0,60671.0,45000.0,Private
37203,galen health institutes nashville campus,nashville,TN,11.0,6666.0,,,0.583057264553,,27306.0,31743.0,24166.0,60671.0,45000.0,Private
45426,ohio business college dayton driving academy,trotwood,OH,21.0,,,,0.527896995708,,3422.0,,12416.0,27443.0,24100.0,Private
15747,rapha school,home,PA,42.0,,,0.3846,,,13018.0,,,,,Private
37411,academy of allied health careers,chattanooga,TN,12.0,,,,,,9095.0,,,,,Private
78520,mei barber school,brownsville,TX,12.0,,,,,,4706.0,,,,,Private
99207,great norrn university,spokane,WA,12.0,3630.0,,1.0,,,31680.0,32695.0,,,,Private
33139,salon professional academy elevate salon institute,miami beach,FL,13.0,,,,0.771084337349,,4425.0,,7528.0,20169.0,17400.0,Private
84123,arizona college of nursing salt lake city,murray,UT,13.0,7818.0,,1.0,0.586859688196,,31831.0,35805.0,9500.0,33491.0,24500.0,Private
85302,arizona college glendale,glendale,AZ,21.0,4807.0,,,0.586859688196,,26925.0,31871.0,9500.0,33491.0,24500.0,Private
78753,universal technical institute west texas,austin,TX,11.0,6084.0,,,0.658704306913,,23864.0,,14267.0,49933.0,45400.0,Private
89102,avalon institute las vegas,las vegas,NV,21.0,,,,0.576576576577,,14623.0,,6332.0,27582.0,20600.0,Private
89113,medspa academies national institute of modern aestics,las vegas,NV,21.0,,,,,,22428.0,,,39862.0,,Private
8002,american institute cherry hill,cherry hill,NJ,21.0,,,,0.527289546716,,17603.0,,11979.0,28941.0,26100.0,Private
93304,glendale career college north west college bakersfield,bakersfield,CA,11.0,4583.0,,,0.628726287263,,49781.0,,9500.0,39493.0,31100.0,Private
78041,barber education academy,laredo,TX,11.0,,,,,,8748.0,,,,,Private
75904,legends barber college,lufkin,TX,33.0,,,,,,11445.0,,,,,Private
43204,academia medical institute,columbus,OH,11.0,,,0.4081,,,24751.0,28083.0,,,,Private
77701,barbers trade school,beaumont,TX,12.0,,,,,,13387.0,,,,,Private
78218,top of  line barber school,san antonio,TX,11.0,,,,,,24189.0,,,,,Private
70115,bridges christian college,new orleans,LA,11.0,,,,,,,,,,,
85704,kino college,tucson,AZ,21.0,,,,,,24064.0,,,,,Private
7731,salon professional academy,howell,NJ,21.0,,,,,,22259.0,,,,,Private
92025,sourn california college of barber and beauty,escondido,CA,21.0,,,,,,20682.0,,,,,Private
74074,hello gorgeous barbers stillwaters school of barbering,stillwater,OK,32.0,,,,,,,,,,,
72114,jackson ological seminary,north little rock,AR,13.0,1154.0,,,,,,,,,,
75401,redeemers university north america,greenville,TX,42.0,,,0.9231,,,,,,,,
29556,personal touch beauty and barber college,kingstree,SC,32.0,,,,,,9880.0,,,,,Private
94612,reach university,oakland,CA,11.0,8427.0,,0.9915,,,13305.0,24225.0,,,,Private
1540,technology learning center,oxford,MA,21.0,,,,,,,,,,,
45601,hair academy,chillicothe,OH,32.0,,,,,,,,,,,
37874,sweetwater institute of cosmetology,sweetwater,TN,31.0,,,,,,1124.0,,,,,Private
67202,kansas health science center,wichita,KS,11.0,,,,,,,,,,,
10701,academy for jewish religion,yonkers,NY,21.0,,,,,,,,,,,
92705,american college of healthcare and technology santa ana,santa ana,CA,11.0,,,,0.78021978022,,14794.0,,9500.0,27757.0,,Private
60609,aviation institute of maintenance chicago,chicago,IL,11.0,,,,0.666666666667,,24862.0,30941.0,31301.0,52841.0,,Private
65802,evangel university college of online learning,springfield,MO,12.0,4059.0,,0.45,0.512658227848,,18354.0,20433.0,24736.0,41521.0,36400.0,Private
46563,marian university ancilla,plymouth,IN,42.0,9392.0,,0.8953,0.553680981595,,25172.0,36245.0,27000.0,56234.0,47200.0,Private
1845,spa tech institute north andover,north andover,MA,21.0,,,,0.75730994152,,27248.0,,6333.0,37978.0,25100.0,Private
22203,aveda arts&sciences institute lafayette arlington,arlington,VA,12.0,,,,0.788617886179,,23448.0,,7916.0,21877.0,22400.0,Private
64111,concorde career college broadway,kansas city,MO,11.0,,,0.9767,0.749478079332,,24417.0,,9500.0,35796.0,25000.0,Private
30083,united education institute stone mountain,stone mountain,GA,21.0,,,,0.643691588785,,33189.0,,9500.0,26110.0,25100.0,Private
98404,uei college tacoma,tacoma,WA,12.0,,,,0.638049450549,,34928.0,,9500.0,28411.0,33000.0,Private
21237,montgomery beauty school baltimore beauty&barber school,baltimore,MD,21.0,,,,0.6,,18970.0,,11845.0,22667.0,25200.0,Private
33027,universal technical institute south florida miramar,miramar,FL,21.0,6203.0,,,0.664917069074,,25637.0,,13124.0,52777.0,43000.0,Private
48033,arizona college of nursing southfield,southfield,MI,13.0,7612.0,,1.0,0.586859688196,,33553.0,38951.0,9500.0,33491.0,24500.0,Private
34232,galen health institutes sarasota,sarasota,FL,21.0,6409.0,,,0.583057264553,,49673.0,54064.0,24166.0,60671.0,45000.0,Private
32607,galen health institutes gainesville,gainesville,FL,22.0,6327.0,,,0.583057264553,,48507.0,54524.0,24166.0,60671.0,45000.0,Private
23225,galen health institutes richmond,richmond,VA,21.0,6820.0,,,0.583057264553,,40766.0,47865.0,24166.0,60671.0,45000.0,Private
29572,galen health institutes myrtle beach,myrtle beach,SC,13.0,6537.0,,,0.583057264553,,41961.0,49542.0,24166.0,60671.0,45000.0,Private
28803,galen health institutes asheville,asheville,NC,13.0,6837.0,,,0.583057264553,,77180.0,79782.0,24166.0,60671.0,45000.0,Private
55109,salon professional academy maplewood,maplewood,MN,21.0,,,,,,12523.0,,,,,Private
85353,xtylo beauty college,tolleson,AZ,21.0,,,,,,28054.0,,,,,Private
94103,san francisco school of massage&bodywork,san francisco,CA,11.0,,,,,,22464.0,,,,,Private
33309,chancellor institute,ft laurderdale,FL,12.0,3550.0,,0.8961,,,34395.0,,,,,Private
19426,salon professional academy,collegeville,PA,21.0,,,,,,,,,,,
38053,studio 75 hair academy,millington,TN,31.0,,,,,,,,,,,
34667,commercial diving technologies institute,hudson,FL,21.0,,,,,,36910.0,,,,,Private
25081,boone career and technical center,foster,WV,42.0,,,,,,,,,,,
40962,edge academy of beauty,manchester,KY,43.0,,,,,,14491.0,,,,,Private
77088,premier barber school,houston,TX,11.0,,,,,,19562.0,,,,,Private
22042,arizona college of nursing falls church,falls church,VA,21.0,7997.0,,1.0,0.586859688196,,33304.0,38123.0,9500.0,33491.0,24500.0,Private
91761,arizona college of nursing ontario,ontario,CA,12.0,9302.0,,1.0,0.586859688196,,39581.0,43703.0,9500.0,33491.0,24500.0,Private
77041,galen health institutes houston,houston,TX,11.0,7092.0,,,0.583057264553,,,,24166.0,60671.0,45000.0,
41501,galen health institutes pikeville,pikeville,KY,33.0,5973.0,,,0.583057264553,,34827.0,42163.0,24166.0,60671.0,45000.0,Private
60606,stellar career college,chicago,IL,11.0,,,,0.804597701149,,21507.0,,4834.0,29865.0,20700.0,Private
17815,commonwealth university of pennsylvania,bloomsburg,PA,32.0,10986.0,1093.0,0.9475,0.516775599129,18877.0,,25781.0,26000.0,48117.0,42600.0,Public
15419,pennsylvania western university,california,PA,32.0,11094.0,1076.0,0.9365,0.359133126935,19352.0,,27618.0,23725.0,43589.0,39800.0,Public
59102,aveda institute montana,billings,MT,12.0,,,,,,17582.0,,,,,Private
18078,lehigh career&technical institute,schnecksville,PA,41.0,,,,,,,,,,,
92648,calcopa massage school,huntington beach,CA,21.0,,,,,,36217.0,,,,,Private
24541,medical solutions academy,danville,VA,32.0,,,,,,,,,,,
67002,sami halaseh institute,andover,KS,21.0,,,,,,23501.0,,,,,Private
30032,beaver beauty academy,decatur,GA,21.0,,,,,,11027.0,,,,,Private
38701,upper kutz barber&style college,greenville,MS,33.0,,,,,,22664.0,,,,,Private
19977,all in  wrist barber academy,smyrna,DE,22.0,,,,,,5154.0,,,,,Private
11231,yeshiva of kasho,brooklyn,NY,11.0,3614.0,,,,,9078.0,19153.0,,,,Private
17603,cutting edge barber academy,lancaster,PA,13.0,,,,,,20968.0,,,,,Private
33334,jts cuts academy,fort lauderdale,FL,21.0,,,,,,28017.0,,,,,Private
91950,nurse academy,national city,CA,21.0,,,,,,,,,,,
67002,heartland welding academy,andover,KS,21.0,,,,,,20694.0,,,,,Private
23803,jazz barber and hairstyling academy,petersburg,VA,21.0,,,,,,9183.0,,,,,Private
63703,renaissance beauty academy,cape girardeau,MO,13.0,,,,,,11600.0,,,,,Private
95367,central valley barber college,riverbank,CA,21.0,,,,,,13611.0,,,,,Private
28306,one stop academy,fayetteville,NC,21.0,,,,,,7321.0,,,,,Private
75904,east texas cosmetology college,lufkin,TX,33.0,,,,,,,,,,,
